Складские остатки на дату;Код продукции ДКС;Количество;Базовая единица измерения ;Сумма с НДС ;Город;Адрес офиса продаж дистр.;Внутр. код офиса продаж дистр.;Срок доставки
22.09.2022;CM211030;8;;65,34;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;CM120500;1;;2,35;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;CM130600;998;;1,38;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM130600;150;;1,38;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;CM130600;136;;1,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;CM130600;120;;1,38;Краснодар;ул. Российская, д. 252;;0
22.09.2022;CM130600;1070;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM131200;20;;5;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM201002;12;;229,44;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM201202;18;;452,92;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM410831;17;;60,25;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM410831;11;;60,25;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;CM410831;15;;60,25;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;CM410831;19;;60,25;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25205;1;;1,1;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25205;43;;1,1;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25209;259;;1,94;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25209;350;;1,94;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25209;100;;1,94;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25209;100;;1,94;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25209;400;;1,94;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25209;432;;1,94;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25209;2750;;1,94;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25209;100;;1,94;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;25209;100;;1,94;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;4402013;4;;790,64;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25217;231;;5,24;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25217;110;;5,24;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25217;300;;5,24;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25217;100;;5,24;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25217;100;;5,24;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25217;1350;;5,24;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25217;1120;;5,24;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25217;100;;5,24;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;25217;100;;5,24;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;CM080850;3;;14,48;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;CM410625;10;;46,7;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;CM410625;30;;46,7;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART505;60;;2,3;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;2ART505;309;;2,3;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;2ART505;20;;2,3;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;2ART505;500;;2,3;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;2ART505;514;;2,3;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART505;530;;2,3;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;2ART506;100;;2,74;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;2ART506;97;;2,74;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;2ART506;205;;2,74;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART506;10;;2,74;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25305;110;;1,14;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25305;110;;1,14;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25305;200;;1,14;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25305;150;;1,14;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25305;160;;1,14;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25305;630;;1,14;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25305;1300;;1,14;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25305;200;;1,14;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;25305;200;;1,14;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25206;203;;2,05;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25206;280;;2,05;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25206;300;;2,05;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25206;300;;2,05;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25206;400;;2,05;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25206;700;;2,05;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25206;100;;2,05;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25334;174;;53,02;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25334;109;;53,02;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25334;100;;53,02;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25334;260;;53,02;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25334;500;;53,02;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25334;90;;53,02;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;25334;100;;53,02;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;4402103;3;;479,16;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;4402904;2;;159,73;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;501010;25;;17,33;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;501010;10;;17,33;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM470645;21;;63,89;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM470645;12;;63,89;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;CM100600INOX;200;;16,81;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM131000;4;;3,74;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM180600;1;;15,81;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25335;175;;30,5;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25335;38;;30,5;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25335;100;;30,5;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25335;50;;30,5;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25335;30;;30,5;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;4402114;5;;910,38;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;2ART507;2;;4,39;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25323;135;;7,28;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25323;103;;7,28;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25323;100;;7,28;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25323;70;;7,28;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25323;55;;7,28;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25323;700;;7,28;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;4402003;2;;463,19;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM081280;12;;55,28;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM081280;77;;55,28;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM201001;1;;229,44;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;2ART5092;4;;24,8;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART5092;47;;24,8;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;2ART5102;2;;35,73;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;2ART5102;5;;35,73;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;2ART5102;180;;35,73;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART5102;50;;35,73;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;2ART510;28;;10,92;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;2ART510;131;;10,92;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART510;17;;10,92;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;2ART512;28;;23,49;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25314CUV;100;;3,52;Краснодар;ул. Российская, д. 252;;0
22.09.2022;CM440850;5;;88,93;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM440850;6;;88,93;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;CM440850;21;;88,93;Краснодар;ул. Российская, д. 252;;0
22.09.2022;CM440850;5;;88,93;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM030608;240;;7,62;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;06552;44;;17,09;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;06552;40;;17,09;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM431060;16;;121,97;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM460645;13;;63,89;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM101200;10;;23,9;Краснодар;ул. Российская, д. 252;;0
22.09.2022;CM101200;7;;23,9;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;37544;358;;17,46;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM130800;3;;2,08;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;CM130800;21;;2,08;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM300800;2;;290,84;Краснодар;ул. Российская, д. 252;;0
22.09.2022;CM200602;72;;83,29;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM200602;62;;83,29;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;CM200602;20;;83,29;Краснодар;ул. Российская, д. 252;;0
22.09.2022;4402503;5;;1161,58;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM410421;199;;37,28;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM480853;4;;35,62;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM461275;15;;201,03;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM050620;10;;7,96;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM240800;50;;2,67;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;4402906;2;;207,63;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM020620;205;;5,49;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;CM020620;4;;5,49;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART511;28;;21,34;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25320;155;;7,28;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25320;391;;7,28;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25320;100;;7,28;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25320;200;;7,28;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25320;200;;7,28;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25320;409;;7,28;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25320;2601;;7,28;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25320;48;;7,28;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;25320;300;;7,28;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;CM200601;23;;83,29;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM200601;23;;83,29;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;CM200601;10;;83,29;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;CM200601;13;;83,29;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;CM200601;26;;83,29;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART502HLW;28;;2,66;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;2ART502HLW;140;;2,66;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;2ART502HLW;3;;2,66;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART502HLW;50;;2,66;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;2ART502HLW;2;;2,66;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25203;180;;0,76;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25203;250;;0,76;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25203;200;;0,76;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25203;200;;0,76;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25203;200;;0,76;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25203;1013;;0,76;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25203;5100;;0,76;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25203;100;;0,76;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25207;112;;1,48;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25207;20;;1,48;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25207;100;;1,48;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25207;200;;1,48;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25207;200;;1,48;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25207;260;;1,48;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25207;100;;1,48;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25207;100;;1,48;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;25207;100;;1,48;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25309;40;;1,94;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25309;257;;1,94;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25309;600;;1,94;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25309;550;;1,94;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25309;300;;1,94;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25309;1500;;1,94;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25309;14900;;1,94;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25309;400;;1,94;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;25309;200;;1,94;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25210;2;;4,98;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25210;197;;4,98;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25210;300;;4,98;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25210;197;;4,98;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25210;122;;4,98;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25210;280;;4,98;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25210;100;;4,98;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;25212;43;;1,74;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25312;10;;1,74;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25317;566;;5,14;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25317;399;;5,14;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25317;499;;5,14;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25317;381;;5,14;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25317;499;;5,14;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25317;539;;5,14;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25317;3393;;5,14;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25317;399;;5,14;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;25317;199;;5,14;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;2B10P;7;;14,28;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2B8P;2;;12,94;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;2B8P;1;;12,94;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;2C6P;1;;16,16;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;2B1CP;166;;10,58;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2B1CP;50;;10,58;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;2ART5042;16;;4,97;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;2ART5072;290;;14,12;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;2ART5072;226;;14,12;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART5072;2;;14,12;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;2ART5072;200;;14,12;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;2C20P;20;;22,17;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2C20P;10;;22,17;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;2ART501;19;;3,85;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;2ART501;20;;3,85;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART501;100;;3,85;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;2ART505HLSB;360;;3,59;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART508;5;;6,46;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;2ART508;1;;6,46;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;2ART508;20;;6,46;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;2ART508;148;;6,46;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART508;38;;6,46;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;2ART513;19;;42,17;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART513;8;;42,17;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;2ART96;20;;3,36;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;2ART96;40;;3,36;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART96;20;;3,36;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;2ART96;20;;3,36;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;2ART5022;100;;5,09;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;2ART5022;50;;5,09;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;2ART5022;100;;5,09;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART5022;170;;5,09;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;2ART5082;255;;19,04;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART5082;38;;19,04;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;CM110600;153;;1,61;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM110600;12;;1,61;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;CM110600;121;;1,61;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;CM110600;14;;1,61;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM100800;140;;5,09;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM100800;87;;5,09;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;CM100800;64;;5,09;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;CM100800;49;;5,09;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;CM100800;255;;5,09;Краснодар;ул. Российская, д. 252;;0
22.09.2022;CM100800;1253;;5,09;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM100800;70;;5,09;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;CM030508;1870;;7,09;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM030508;42;;7,09;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;CM030508;200;;7,09;Краснодар;ул. Российская, д. 252;;0
22.09.2022;CM030508;967;;7,09;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM273150;36;;69,84;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM480645;17;;27,58;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM480645;10;;27,58;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;CM480645;31;;27,58;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;CM480645;16;;27,58;Краснодар;ул. Российская, д. 252;;0
22.09.2022;CM480645;26;;27,58;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM080830;9;;11,59;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM300600;4;;259,47;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25215;118;;3,82;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25215;268;;3,82;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25215;1000;;3,82;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25215;100;;3,82;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25215;100;;3,82;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25215;100;;3,82;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25215;1230;;3,82;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25215;100;;3,82;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;25215;100;;3,82;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25219;516;;6,16;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25219;200;;6,16;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25219;100;;6,16;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25219;200;;6,16;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25219;100;;6,16;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25219;250;;6,16;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25219;760;;6,16;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25219;100;;6,16;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25325;90;;11,12;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25325;59;;11,12;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25325;59;;11,12;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25325;21;;11,12;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25325;78;;11,12;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25325;99;;11,12;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;25325;99;;11,12;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25326;332;;12,15;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25326;232;;12,15;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25326;99;;12,15;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25326;259;;12,15;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25326;168;;12,15;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25326;204;;12,15;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25326;5099;;12,15;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25326;99;;12,15;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;25326;99;;12,15;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25327;236;;14,77;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25327;107;;14,77;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25327;300;;14,77;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25327;150;;14,77;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25327;10;;14,77;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25327;193;;14,77;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25327;50;;14,77;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25327;261;;14,77;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;25327;100;;14,77;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25333;133;;36,1;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25333;198;;36,1;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25333;138;;36,1;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25333;200;;36,1;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25333;218;;36,1;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25333;215;;36,1;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25333;400;;36,1;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25333;100;;36,1;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;CM170600;77;;18;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;2ART5032;31;;5,09;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;2ART5032;10;;5,09;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;2ART5032;12;;5,09;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART506HLB;280;;1,52;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART509;7;;8,77;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;2ART509;3;;8,77;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;2ART509;72;;8,77;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART509;8;;8,77;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;2ART509;5;;8,77;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;27612;1;;69,24;Краснодар;ул. Российская, д. 252;;0
22.09.2022;CM041030;14;;119,04;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25303CUV;90;;1,55;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25309CUV;100;;2,77;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25317UV;600;;6,65;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25317UV;6;;6,65;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25317UV;85;;6,65;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25315CUV;400;;5,46;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25331UV;95;;23,79;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25331UV;70;;23,79;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25331UV;100;;23,79;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25331UV;180;;23,79;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25331UV;80;;23,79;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;26502;80;;14,9;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25303;141;;0,78;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25303;150;;0,78;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25303;467;;0,78;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25303;200;;0,78;Краснодар;ул. Уральская, д. 87;;0
